store_id,uptime_last_hour,uptime_last_day_x,uptime_last_week,downtime_last_hour,downtime_last_day_x,downtime_last_week
2954412857519275248,906.2166666666667,560.0,172480.0,0.0,0.0,0.0
2954542432707634996,517.3666666666667,100.5,18535.0,0.0,0.0,0.0
2955074410599407316,908.7833333333333,1680.0,635040.0,0.0,0.0,0.0
2955578391578187997,747.1166666666667,390.0,85140.0,0.0,0.0,0.0
2956147758621014616,672.75,0.0,0.0,0.0,420.0,94080.0
2956165284031707558,737.1333333333333,182.0,5096.0,0.0,455.0,105105.0
2956241747542661942,1395.2833333333333,5467.74138888889,5900637.847222222,0.0,0.0,0.0
2957222027378282947,1391.3166666666666,503.99222222222227,172477.3866666667,0.0,0.0,0.0
2957662493048070470,1404.3333333333333,454.9902777777778,102197.82222222224,0.0,0.0,0.0
2957988164702192846,1400.35,503.99222222222227,172477.3866666667,0.0,0.0,0.0
2958221658060682960,485.55,80.0,10071.0,0.0,0.0,0.0
2959138085859903490,666.7333333333333,0.0,0.0,0.0,337.5,58725.0
2960079129465396659,722.9166666666666,0.0,0.0,0.0,389.0,86955.0
2960297822790286171,1401.2333333333333,0.0,0.0,0.0,237.9,35813.066666666666
2960630314821420416,1403.25,332.99888888888887,75524.70833333334,0.0,0.0,0.0
2961146431437005228,543.3166666666667,416.5,73437.5,0.0,0.0,0.0
2962311335535390960,483.71666666666664,54.000000000000014,1296.0000000000005,0.0,0.0,0.0
2962767323455977279,716.95,0.0,0.0,0.0,420.0,88200.0
2963053847001687624,425.1666666666667,193.5,18046.0,0.0,0.0,0.0
2963906392040806157,1400.3666666666666,2961.0,1782522.0,0.0,0.0,0.0
2964897505220625860,3.7,1.0,1.0,56.3,0.0,0.0
2967049083311293817,723.4,588.0,136512.0,0.0,0.0,0.0
2968504424525913753,687.0333333333333,516.0,107436.0,0.0,0.0,0.0
2968514385177440611,1050.1000000000001,755.3000000000001,274929.2,0.0,0.0,0.0
2968757472314064027,548.1,195.5,39100.0,0.0,0.0,0.0
2970425113455066479,870.2666666666667,30.966666666666665,1427.3999999999999,0.0,1034.6666666666667,241175.6666666667
2970450527428041505,683.9666666666667,0.0,0.0,0.0,98.0,8554.0
2970802493454433645,1392.1833333333334,0.0,0.0,0.0,509.99166666666673,143097.7
2971573655202570366,979.2000000000002,1547.0000000000002,595595.0000000001,0.0,0.0,0.0
2971907660762532656,1392.2666666666667,664.9902777777777,275864.9638888889,0.0,0.0,0.0
2973395234192900794,1410.6333333333334,6379.566666666667,7680998.266666667,0.0,0.0,0.0
2973766607541934236,737.55,357.0,77469.0,0.0,0.0,0.0
2974109706633403181,481.53333333333336,0.0,0.0,0.0,90.0,12868.5
2975117558261201058,1403.9666666666667,545.6441666666667,111815.40999999999,0.0,0.0,0.0
2975973623605520096,549.65,422.5,72638.5,0.0,0.0,0.0
2976510663652199890,615.15,462.0,74382.0,0.0,0.0,0.0
2977168507209690472,545.85,172.0,33516.00000000001,0.0,0.0,0.0
2977189193675262898,610.05,147.0,2058.0,0.0,367.5,66885.0
2977721090210389673,615.9666666666667,0.0,0.0,0.0,295.0,45510.0
2977747826884855299,791.1166666666667,355.0,86093.0,0.0,0.0,0.0
2977825054377103667,728.6,437.5,113312.5,0.0,0.0,0.0
2978695913123948024,491.2333333333334,0.0,0.0,0.0,315.00000000000006,48510.00000000001
2979124523438714236,1380.0833333333333,339.8333333333333,69448.0,0.0,0.0,0.0
2979399194637860877,1393.0166666666667,2141.965,1472915.9900000002,0.0,601.9902777777779,36749.42833333334
2980151877253986440,206.86666666666667,72.0,4374.0,0.0,0.0,0.0
2980908745974411802,528.7833333333334,270.00000000000006,37260.00000000001,0.0,0.0,0.0
2980961008473659402,560.5666666666667,0.0,0.0,0.0,341.25,54941.25
2982415111517193377,1413.2666666666667,1131.5225,326237.9575,0.0,6.750000000000002,348.6975
2982819638474057896,605.9333333333333,385.0,94325.0,0.0,0.0,0.0
2982850244696162903,544.35,560.0,101920.0,0.0,70.0,980.0
2983617383176659641,546.1,422.5,72638.5,0.0,0.0,0.0
2983629168699704615,1395.7166666666667,114.0,63071.28,0.0,0.0,0.0
2983667178679243388,1390.7333333333333,0.0,0.0,0.0,503.99222222222227,172477.3866666667
2983802661891069581,775.1333333333333,692.0,142576.0,0.0,148.0,2088.0
2984455237370718928,1388.6333333333334,671.9922222222222,333980.13444444444,0.0,0.0,0.0
2984530959366002111,1387.0833333333333,475.99222222222227,234020.18888888895,0.0,0.0,0.0
2985707264066695978,734.7166666666667,387.5,77525.0,0.0,0.0,0.0
2986435973011021755,914.9333333333333,2898.0,2193408.0,0.0,0.0,0.0
2987245876427282856,1381.9666666666667,1500.3950000000002,597217.0750000001,0.0,0.0,0.0
2987501780050986074,1389.4,839.9902777777777,423355.1,0.0,0.0,0.0
2988224721108930984,1408.5333333333333,671.9922222222222,545657.6844444444,0.0,0.0,0.0
2988527249536000910,312.18333333333334,30.0,1950.0,0.0,0.0,0.0
2990324124305421338,911.2833333333333,1680.0,658560.0,0.0,0.0,0.0
